"CustomerAge","Married","HouseholdSize","AccountAge","PaymentMethod","LastNewPhone","BasePlan","IntlPlan","Deal","CustServCall","NumVmail","NumText","NumApps","DayMin","DayCall","DayCharge","EveMin","EveCall","EveCharge","NightMin","NightCall","NightCharge","IntlMin","IntlCall","IntlCharge","DayData","EveData","NightData","Cancel"
41,"married",2,136,"Check",3,"standard","Yes","Yes",1,0,0,2,429,72,70.01,188,98,19.22,178.5,72,10.02,13.3,4,3.73,162.9,119,128,"Yes"
30,"married",1,136,"Automatic",4,"economy","Yes","Yes",2,0,155,15,324.8,86,53,284.9,82,30.64,240,58,14.69,10.5,6,2.95,71,178,166,"Yes"
32,"married",1,136,"Automatic",29,"standard","Yes","No",1,0,0,4,232.8,69,37.99,187.4,82,21.86,256,63,15.59,12.7,2,3.55,174.2,104,234,"No"
39,"married",2,136,"Check",28,"economy","Yes","No",0,0,0,13,245.3,46,40.03,243.8,124,26.34,188.8,69,10.66,12.5,2,3.5,125.8,106,259,"No"
52,"married",1,136,"Automatic",2,"standard","Yes","Yes",2,21,0,11,336.9,56,54.98,275.6,97,28.32,252.4,82,15.44,15.5,2,4.34,40.3,163,131,"No"
30,"married",1,136,"Automatic",32,"standard","Yes","No",1,0,139,21,221.2,70,36.11,149.2,142,14.01,126.7,74,7.15,13.4,11,3.76,187.9,144,297,"No"
44,"divorced",2,136,"Automatic",3,"standard","Yes","Yes",1,0,222,7,207.8,78,33.91,196.5,97,17.23,268.8,70,15.17,5.5,2,1.55,150,212,307,"No"
47,"married",4,137,"Automatic",29,"economy","Yes","No",0,0,167,4,230.2,76,37.57,241.8,133,22.12,116.4,87,6.5,10.7,5,3,27.4,141,219,"No"
46,"divorced",3,137,"Check",8,"standard","Yes","No",3,0,70,2,345.8,54,56.45,222.8,91,21.49,196.9,54,12.25,11.5,6,3.24,71,113,200,"No"
37,"single",2,137,"Check",22,"economy","Yes","No",3,0,220,13,216.6,45,35.35,135.1,72,13.96,204.5,75,11.48,10,4,2.8,189.6,117,244,"No"
62,"single",4,138,"Automatic",20,"standard","Yes","Yes",2,0,245,17,155.4,69,25.36,175.2,98,20.86,165.8,46,9.31,9.6,5,2.68,124.2,196,102,"Yes"
62,"single",2,138,"Credit",14,"standard","Yes","Yes",4,0,136,3,196.9,51,32.12,90.8,86,10.81,245.5,102,13.85,9.1,6,2.57,187.1,80,113,"Yes"
37,"divorced",2,138,"Check",14,"standard","Yes","Yes",1,0,97,11,174.2,69,28.43,215.8,85,22,260.9,87,15.92,13.8,6,3.88,103.2,70,220,"No"
64,"single",1,139,"Automatic",21,"deluxe","No","Yes",1,0,178,22,329.6,56,53.8,292.2,83,30.09,193.2,86,12.11,11.8,1,3.32,79,113,98,"Yes"
45,"single",5,139,"Credit",23,"standard","No","Yes",1,26,88,2,358.6,52,58.52,171,102,14.68,287,90,16.14,17.7,6,4.96,77.4,94,113,"Yes"
39,"married",1,139,"Automatic",11,"economy","Yes","Yes",0,28,188,17,382.3,56,62.39,261.8,61,28.43,234.9,87,14.45,9,4,2.54,62.9,58,276,"No"
56,"married",1,139,"Automatic",3,"deluxe","Yes","Yes",1,29,0,21,132.7,70,21.66,152.4,102,16.96,183.5,63,11.57,9.8,2,2.75,97.6,197,257,"No"
47,"divorced",2,139,"Automatic",10,"deluxe","Yes","Yes",0,31,102,8,369.1,72,60.23,232.7,101,26.53,123.8,78,8.18,10.7,2,3,29,102,262,"No"
47,"single",2,139,"Automatic",2,"economy","No","Yes",1,23,0,14,177.8,78,29.02,182.8,106,21.64,163.6,78,9.18,10,6,2.8,22.6,68,94,"No"
33,"married",2,139,"Automatic",1,"deluxe","No","Yes",0,0,290,22,257.5,75,42.02,167.1,103,19.95,278.7,86,16.87,10,2,2.8,80.7,71,190,"Yes"
30,"married",5,139,"Automatic",1,"standard","Yes","No",0,0,136,6,283.3,82,46.22,206.8,66,18.37,144,88,9.28,13.8,2,3.84,138.7,169,317,"No"
59,"single",1,139,"Credit",8,"standard","No","Yes",0,0,125,6,410.3,50,66.96,280.6,130,27.49,112.9,64,7.57,12.7,2,3.55,154.1,169,297,"Yes"
41,"single",5,140,"Automatic",9,"standard","Yes","Yes",1,0,131,11,441.8,63,72.1,175.4,86,20.72,204.8,82,11.5,8.3,4,2.33,68.6,111,220,"Yes"
64,"single",4,140,"Automatic",14,"standard","No","No",4,0,0,5,196.9,38,32.12,185.1,146,20.57,181.8,94,10.2,6.5,4,1.8,93.6,134,152,"Yes"
40,"single",4,140,"Automatic",22,"economy","Yes","No",2,0,0,3,308.4,72,50.33,191.5,93,19.82,167.7,64,10.67,10.4,1,2.92,68.6,68,214,"No"
38,"married",1,140,"Credit",31,"economy","Yes","Yes",3,21,0,20,157.2,66,25.64,196.3,94,20.32,253,85,15.48,13.1,6,3.67,134.7,194,107,"No"
46,"married",5,140,"Credit",29,"standard","Yes","No",1,24,209,8,192.6,38,31.44,232.3,102,21.07,272.5,56,16.52,3.9,10,1.12,112.9,122,171,"No"
33,"married",5,140,"Automatic",13,"deluxe","Yes","No",1,21,200,8,250.3,51,40.84,224.7,80,24.48,165.2,62,9.32,10.2,4,2.87,112.9,84,174,"No"
35,"married",1,141,"Automatic",20,"standard","No","Yes",1,0,122,20,352.7,56,57.56,232.6,92,23.72,165,94,10.51,13.5,2,3.79,16.1,176,290,"No"
23,"married",1,141,"Automatic",32,"standard","No","Yes",0,16,134,2,305.4,57,49.85,165.4,99,18.56,231.3,78,14.21,14.2,2,3.96,112.1,152,168,"Yes"
57,"divorced",3,141,"Credit",32,"standard","Yes","No",2,17,134,7,178.3,74,29.11,165.6,91,18.57,278.9,48,15.74,12.7,2,3.55,27.4,86,187,"No"
61,"married",1,141,"Check",33,"standard","Yes","No",0,29,0,3,306.5,87,50.02,274.1,74,30.77,202.4,77,12.56,11.2,4,3.16,25.8,191,312,"No"
36,"married",4,141,"Automatic",29,"standard","Yes","No",1,0,0,19,141.4,82,23.08,151,86,16.74,202.4,74,12.56,10.4,5,2.92,37.1,221,277,"No"
49,"divorced",1,141,"Automatic",12,"standard","Yes","No",0,0,0,19,148.4,82,24.2,196.1,73,17.18,230,72,12.97,0,0,0,59.7,151,118,"No"
65,"married",5,141,"Check",29,"economy","Yes","Yes",0,0,148,19,337.2,58,55.02,226.7,85,25.98,255.9,98,14.44,14.5,6,4.06,28.2,173,166,"Yes"
43,"married",5,141,"Check",28,"economy","Yes","Yes",1,0,173,3,366.6,68,59.82,276.2,155,29.68,218.1,91,12.3,6.2,2,1.72,111.3,221,173,"Yes"
40,"married",5,141,"Automatic",17,"standard","No","No",0,0,128,16,337.2,72,55.02,105.6,91,8.05,160.3,89,10.25,11.1,5,3.12,87.1,226,294,"No"
51,"divorced",1,142,"Automatic",21,"standard","Yes","Yes",1,0,86,9,257.5,54,42.02,280,89,26.13,217.2,53,12.26,10.5,5,2.95,92,117,237,"No"
44,"divorced",4,142,"Automatic",18,"economy","Yes","No",2,0,140,20,368.6,61,60.17,125.4,116,12.87,232.4,93,13.12,15,6,4.2,46.8,217,99,"No"
56,"divorced",5,142,"Automatic",19,"economy","Yes","No",1,0,0,2,206.3,62,33.66,242.5,94,22.03,274.9,94,16.72,13,6,3.65,170.2,78,312,"No"
54,"single",5,142,"Check",26,"standard","Yes","No",1,0,0,18,231.6,75,37.79,225,119,21.79,85.9,77,4.85,12.2,6,3.44,184.7,75,95,"No"
44,"divorced",2,142,"Automatic",9,"deluxe","Yes","No",0,0,68,16,172.2,63,28.09,213.6,99,24.72,267.7,84,15.12,19.7,2,5.51,153.3,103,290,"No"
70,"divorced",2,142,"Automatic",32,"economy","Yes","Yes",0,0,251,5,459.7,75,75.01,199,96,20.52,202,63,12.54,10.8,6,3.04,192.8,167,266,"Yes"
63,"married",1,142,"Check",8,"standard","Yes","Yes",1,0,143,4,189.5,77,30.92,233.2,103,26.9,153.8,72,8.62,10.6,6,2.98,142,188,234,"Yes"
33,"married",5,142,"Automatic",12,"standard","Yes","No",1,31,71,14,195.7,46,31.93,204.2,73,23.59,251.9,62,15.42,16.6,6,4.67,114.5,161,92,"No"
70,"divorced",4,142,"Automatic",29,"standard","Yes","Yes",4,0,65,21,274,55,44.72,203.4,94,20.8,314.8,62,18.91,14.9,2,4.16,74.2,102,195,"No"
47,"married",3,142,"Check",18,"economy","Yes","No",4,0,101,11,197.6,73,32.24,309.7,89,30.41,224.8,66,13.84,11.8,7,3.32,27.4,95,123,"No"
56,"divorced",5,142,"Credit",15,"standard","No","Yes",2,29,238,15,307.3,52,50.16,194.7,67,21.57,164,78,9.2,9.8,2,2.75,167.8,95,113,"Yes"
65,"divorced",2,142,"Automatic",23,"standard","Yes","No",1,0,211,13,313.4,83,51.13,315.5,67,33.72,201.7,63,12.58,5.8,6,1.61,183.9,86,140,"Yes"
49,"divorced",5,142,"Automatic",9,"economy","Yes","No",1,32,107,8,265.1,66,43.27,185.7,78,16.12,228.9,90,14.05,17,5,4.79,146.8,139,155,"No"
78,"married",1,143,"Automatic",6,"standard","No","No",1,0,0,15,265.2,84,43.28,191.4,93,21.21,216,100,13.38,11.4,4,3.18,61.3,204,89,"No"
72,"married",3,143,"Credit",7,"deluxe","Yes","Yes",1,0,0,12,165.7,82,27.05,196.5,50,20.25,284.3,82,16.04,14.9,2,4.16,27.4,81,157,"No"
33,"divorced",5,143,"Credit",21,"economy","Yes","No",2,17,55,7,210.2,56,34.31,220.2,93,22.77,216,86,13.39,11.2,6,3.16,137.1,119,200,"No"
45,"single",3,143,"Automatic",9,"standard","Yes","No",0,0,96,11,293,67,47.82,214.5,98,19.24,173,71,9.71,9.3,2,2.59,174.2,163,156,"No"
48,"married",4,143,"Automatic",8,"standard","Yes","No",1,0,68,2,75.2,84,12.28,266.3,98,27.35,185.9,103,10.5,11.5,4,3.24,88.7,100,129,"No"
34,"married",4,143,"Automatic",1,"standard","Yes","No",2,0,76,13,215.9,72,35.23,267.2,89,26.05,195.3,97,12.23,12.6,2,3.53,161.3,50,134,"No"
39,"divorced",3,143,"Automatic",19,"deluxe","Yes","No",1,0,0,16,223.9,72,36.54,300.3,101,31,120.9,106,6.83,7.5,2,2.1,120.2,222,159,"No"
40,"divorced",4,144,"Automatic",17,"standard","Yes","No",1,0,76,12,152.5,47,24.89,120.2,85,10.96,201.6,86,12.52,16.4,8,4.61,103.2,203,196,"No"
47,"married",2,144,"Automatic",15,"economy","Yes","Yes",2,0,0,20,129.8,51,21.19,223.7,94,21.57,189.2,83,11.88,13.6,8,3.83,175,131,248,"No"
43,"divorced",2,144,"Automatic",33,"economy","Yes","No",6,0,0,19,191.3,46,31.22,254.2,104,26.27,218.1,92,13.5,11.8,8,3.32,142,218,194,"No"
54,"married",5,144,"Check",13,"standard","Yes","Yes",1,0,133,3,181,61,29.53,187.3,101,19.15,265.3,98,14.92,16.2,2,4.52,145.2,128,161,"Yes"
34,"married",2,144,"Check",33,"deluxe","Yes","No",0,0,38,7,94.1,55,15.35,199.4,101,17.86,181.6,106,10.19,10.8,4,3.04,134.7,84,214,"No"
59,"single",3,144,"Automatic",20,"deluxe","Yes","No",1,0,144,8,243.2,70,39.7,95.1,94,6.9,251.4,53,15.34,9.9,2,2.77,121,192,142,"No"
63,"married",3,144,"Automatic",32,"standard","Yes","No",2,0,83,11,182.1,52,29.71,206.7,103,21.41,213.2,79,13.22,6.2,1,1.75,86.3,98,274,"No"
56,"married",4,145,"Check",6,"standard","Yes","No",2,23,122,20,155.7,62,25.39,280.7,100,31.62,241.2,67,14.81,7.4,6,2.08,158.9,182,246,"No"
43,"single",5,145,"Automatic",19,"economy","No","Yes",4,23,166,6,402.7,65,65.72,206.9,90,24.11,268.7,97,16.37,14.3,6,4.03,62.9,85,174,"Yes"
46,"married",2,145,"Automatic",23,"standard","Yes","Yes",1,0,47,15,167.1,56,27.28,263.1,114,25.63,206,91,12.83,11.1,4,3.12,145.2,81,211,"No"
66,"married",5,145,"Check",28,"deluxe","No","Yes",3,0,229,12,168.2,53,27.44,125.1,86,9.9,156.7,73,10,14.2,2,4,106.5,60,206,"Yes"
46,"divorced",4,145,"Automatic",18,"standard","Yes","Yes",3,32,108,6,311.1,66,50.76,187.3,115,22.2,273.4,78,16.58,11,5,3.07,103.2,175,106,"Yes"
47,"single",5,145,"Automatic",29,"standard","Yes","Yes",2,0,73,2,362.2,78,59.11,159.6,69,14.82,230,78,14.17,11.1,2,3.12,47.6,148,161,"No"
51,"single",2,145,"Automatic",23,"economy","Yes","Yes",1,0,91,21,114.7,70,18.72,241.5,126,26.2,154.4,87,8.71,7.9,5,2.22,179.9,88,194,"No"
36,"divorced",3,145,"Automatic",3,"economy","Yes","No",2,23,67,18,265,54,43.25,235.8,98,24.13,267.6,46,16.3,11.4,6,3.18,91.1,161,225,"No"
24,"divorced",5,146,"Automatic",12,"standard","Yes","Yes",6,0,232,3,265.8,68,43.38,133.4,87,10.91,171.5,91,10.82,12.1,4,3.38,38.7,152,254,"Yes"
26,"married",5,146,"Automatic",3,"economy","Yes","No",4,0,199,13,272,42,44.39,137.7,110,11.51,187.6,71,11.74,11.4,2,3.18,179.9,202,262,"Yes"
33,"divorced",5,146,"Automatic",12,"standard","Yes","No",1,14,0,20,212.6,82,34.69,253.8,98,23.44,156.5,69,8.83,9.4,4,2.65,185.5,128,152,"No"
40,"divorced",3,146,"Automatic",30,"standard","Yes","Yes",1,0,71,4,283.6,64,46.27,221.3,108,22.56,207.4,93,12.85,10.6,6,2.98,167.8,186,197,"No"
58,"married",3,146,"Automatic",12,"economy","Yes","No",0,0,65,16,268.3,64,43.79,153.1,89,14.51,236.4,90,14.53,7,2,1.96,59.7,158,145,"No"
37,"divorced",1,146,"Automatic",8,"deluxe","Yes","No",1,0,68,20,263.9,69,43.06,214.4,118,23.5,287.3,67,16.15,13.1,2,3.67,108.1,182,139,"No"
52,"married",4,146,"Credit",3,"deluxe","No","No",1,0,136,4,175,69,28.56,259.8,74,28.22,143.1,67,8.03,10.7,2,3,58.9,147,151,"No"
60,"single",2,146,"Automatic",18,"standard","Yes","Yes",2,0,76,2,405.7,90,66.2,231.8,93,22.49,241.4,84,14.82,13.4,4,3.76,117,86,248,"Yes"
30,"married",3,147,"Automatic",34,"standard","Yes","Yes",2,0,97,9,381.3,88,62.22,235.9,109,24.38,124.4,79,8.17,13.3,4,3.73,103.2,56,85,"Yes"
30,"single",1,147,"Credit",22,"economy","No","No",0,0,167,22,350.2,66,57.16,262.3,74,28.34,187.4,78,11.77,8.3,2,2.33,154.1,195,121,"Yes"
35,"single",1,147,"Credit",4,"standard","Yes","No",2,0,0,15,243.1,59,39.68,194.2,90,20.03,208.1,67,11.7,6.8,2,1.9,40.3,203,128,"No"
58,"divorced",3,147,"Automatic",8,"economy","Yes","Yes",7,0,89,5,281.5,69,45.94,150.4,97,12.48,175.5,65,11.05,11.4,4,3.2,35.5,97,220,"No"
44,"married",2,147,"Credit",33,"standard","Yes","Yes",2,31,80,6,339.9,67,55.46,233.8,122,25.48,197,58,12.26,6.3,5,1.79,168.6,67,95,"Yes"
37,"single",5,147,"Automatic",9,"standard","Yes","No",0,0,37,4,338,66,55.16,275.3,82,25.48,117.6,78,7.84,11.7,6,3.26,96.8,179,182,"No"
54,"single",1,147,"Automatic",13,"economy","No","Yes",2,29,138,19,304,88,49.62,277.1,91,29.69,178.7,83,10.03,16,4,4.49,97.6,96,106,"Yes"
61,"single",4,147,"Check",4,"economy","Yes","No",0,0,95,7,407,59,66.42,233.8,110,26.97,260.8,75,15.86,12.8,10,3.59,69.4,138,278,"Yes"
36,"married",3,148,"Automatic",2,"standard","Yes","No",1,0,56,18,282.3,78,46.07,251,142,27.08,188.5,82,10.64,5.2,8,1.46,110.5,198,279,"No"
38,"divorced",2,148,"Automatic",18,"standard","Yes","No",0,29,38,16,298.1,50,48.66,106.3,103,9.52,184.1,63,11.53,9,2,2.51,102.4,151,245,"No"
40,"divorced",4,149,"Automatic",28,"deluxe","Yes","No",0,0,0,6,212.3,83,34.66,210.3,82,20.37,168.1,45,9.42,12.2,2,3.44,44.4,60,210,"No"
54,"divorced",1,149,"Automatic",8,"deluxe","Yes","No",1,0,140,13,238.5,69,38.92,230.9,77,26.5,67.6,72,3.82,14.2,6,4,178.3,200,133,"No"
33,"married",5,150,"Automatic",23,"standard","No","Yes",0,37,239,11,238,54,38.84,210.5,98,18.99,129.5,59,8.46,15.2,14,4.26,29.8,215,183,"Yes"
70,"single",1,150,"Check",18,"standard","Yes","Yes",6,0,77,13,362.8,42,59.21,261.4,107,24.04,210.6,86,13.08,8.7,2,2.45,173.4,167,107,"Yes"
55,"married",2,150,"Automatic",33,"standard","Yes","Yes",1,0,70,6,371,68,60.55,238.7,94,23.05,272,82,15.3,10.5,7,2.95,54.9,141,192,"Yes"
22,"married",4,150,"Credit",26,"standard","Yes","No",3,0,127,11,139.8,67,22.82,212.5,91,23.06,143.3,90,9.29,9.8,6,2.75,158.1,79,145,"No"
63,"married",2,150,"Check",34,"standard","Yes","Yes",2,25,242,6,277,64,45.19,255.6,107,29.12,163.9,100,9.2,13.4,4,3.76,122.6,141,240,"Yes"
26,"divorced",4,150,"Automatic",24,"standard","Yes","No",2,0,98,20,195.7,50,31.93,164.3,102,15.48,187.8,57,10.55,6.2,10,1.75,108.1,171,322,"No"
39,"single",2,150,"Automatic",8,"deluxe","Yes","No",1,0,86,17,267.9,62,43.72,244.7,109,22.34,184.5,96,10.37,11.4,2,3.2,117,60,131,"No"
69,"married",3,150,"Automatic",15,"standard","Yes","No",1,0,173,18,344.1,78,56.14,277,107,25.73,159.9,86,10.18,13.5,2,3.79,103.2,183,240,"Yes"
47,"married",1,150,"Check",8,"standard","Yes","No",1,32,103,15,282.6,55,46.12,310.5,108,31.88,225.5,80,12.72,7.2,4,2,124.2,110,270,"No"
40,"divorced",2,151,"Automatic",20,"standard","Yes","No",2,28,124,20,196.8,56,32.11,247.7,58,22.48,239.8,92,14.74,11.8,5,3.32,87.9,179,306,"No"
33,"married",5,151,"Automatic",13,"standard","Yes","No",2,0,0,15,283.8,78,46.32,133.9,95,10.88,204.8,64,12.76,9.1,5,2.57,56.5,202,126,"No"
50,"married",4,151,"Credit",21,"standard","Yes","No",2,19,182,12,246.7,56,40.26,188.3,91,17.94,338.5,92,20.24,9.9,4,2.77,179.1,73,215,"No"
68,"married",1,151,"Automatic",33,"economy","Yes","Yes",0,0,168,12,140.4,48,22.92,226.7,91,20.65,77.6,70,4.38,10.2,5,2.87,143.6,70,261,"No"
26,"married",5,151,"Check",29,"economy","No","Yes",0,0,0,10,354.8,72,57.9,256.4,107,26.33,182.3,76,10.28,11.4,2,3.18,163.7,78,111,"Yes"
31,"divorced",1,151,"Automatic",6,"economy","Yes","No",2,0,58,6,127.1,70,20.74,227.8,106,23.4,223.8,61,12.64,13.4,4,3.76,88.7,123,314,"No"
43,"single",5,151,"Automatic",3,"standard","Yes","No",0,0,41,5,198,58,32.32,190.5,94,19.41,134.8,70,7.61,12.8,2,3.59,121,180,110,"No"
60,"married",2,152,"Automatic",25,"standard","Yes","No",3,0,0,11,332.9,75,54.34,197.8,84,19.01,231.1,39,12.98,15.3,2,4.28,161.3,91,234,"No"
51,"divorced",1,152,"Credit",9,"standard","No","Yes",2,0,53,22,393.6,39,64.22,193.9,55,18.59,153.8,87,9.89,11.4,4,3.2,71.8,46,115,"Yes"
64,"married",1,152,"Automatic",28,"economy","No","Yes",2,0,137,17,185.8,61,30.32,141,94,11.53,234.8,62,14.45,12.8,2,3.59,25,147,166,"Yes"
60,"married",5,152,"Automatic",14,"economy","Yes","No",6,0,0,14,267.2,53,43.6,195.9,88,18.89,245.3,78,13.8,9.4,2,2.63,149.2,212,195,"No"
61,"married",5,152,"Automatic",17,"standard","Yes","No",3,0,49,6,174.8,66,28.52,256.8,99,29.25,219.6,58,12.35,5.2,2,1.46,58.9,115,158,"No"
35,"single",2,152,"Automatic",7,"deluxe","No","Yes",0,0,65,14,326.3,66,53.24,184.6,78,21.66,277.3,62,16.85,14.8,4,4.14,162.9,48,203,"Yes"
47,"divorced",1,152,"Credit",23,"economy","Yes","No",1,0,176,15,316.4,69,51.64,221.3,110,21.24,185,91,11.59,13.8,4,3.84,160.5,166,298,"No"
56,"divorced",1,152,"Automatic",3,"economy","Yes","Yes",1,0,252,21,296.9,49,48.44,152.8,110,14.12,196.8,99,12.3,12.6,4,3.53,67,113,265,"No"
62,"married",2,152,"Automatic",31,"standard","Yes","No",2,0,217,19,194,58,31.67,153.1,94,14.32,269.1,58,15.13,8.3,6,2.33,100.8,128,202,"No"
64,"married",1,153,"Automatic",26,"standard","Yes","No",3,0,179,18,235.7,75,38.46,118.2,118,15.09,236.4,87,13.33,17.7,4,4.96,15.3,209,158,"No"
44,"single",3,153,"Credit",20,"standard","Yes","Yes",2,0,0,10,279.4,52,45.59,159.4,91,19.07,208.3,58,11.75,10.1,2,2.83,150.8,86,102,"No"
35,"married",5,153,"Automatic",24,"economy","Yes","No",3,0,107,19,265.1,66,43.27,243,90,22.24,213.9,77,12.06,13.5,2,3.79,154.9,99,262,"No"
57,"single",5,153,"Automatic",34,"standard","Yes","Yes",1,0,120,9,325.4,70,53.09,175.1,98,18.15,223.4,90,13.81,11.5,2,3.24,100.8,107,294,"Yes"
26,"married",1,153,"Credit",33,"economy","Yes","No",0,33,115,5,104.3,66,17.02,181.4,136,19.94,171.2,73,10.86,8.6,12,2.39,11.3,179,231,"No"
50,"married",2,153,"Automatic",1,"standard","Yes","No",0,0,80,11,290.3,66,47.38,213.6,99,20.71,204.1,54,11.52,5.8,4,1.63,175.8,178,273,"No"
64,"married",1,153,"Check",10,"standard","No","Yes",4,0,116,16,63.9,66,10.44,195,106,17.08,176.3,72,9.95,10,4,2.8,83.9,126,218,"Yes"
31,"married",1,154,"Automatic",32,"standard","No","Yes",1,28,214,11,279.8,53,45.67,207.5,66,20.01,225.2,85,12.71,13.9,6,3.91,71.8,104,304,"Yes"
53,"divorced",3,154,"Automatic",2,"standard","Yes","Yes",4,0,290,8,165.4,69,27,248.4,77,24.28,228.7,57,12.85,8,2,2.24,188.8,125,301,"Yes"
60,"divorced",1,154,"Automatic",20,"standard","Yes","Yes",6,0,44,16,184.8,68,30.17,221.4,91,21.16,203.8,96,12.7,10.6,2,2.98,119.4,185,234,"Yes"
29,"married",1,154,"Automatic",17,"standard","Yes","No",1,0,0,15,218.8,66,35.71,280.6,99,27.42,231.9,89,14.29,10.7,4,3,117.8,59,133,"No"
55,"single",4,154,"Automatic",22,"standard","Yes","Yes",3,0,0,16,318.9,65,52.03,165.7,86,19.89,117.1,75,6.56,14.9,6,4.16,165.4,220,239,"No"
37,"married",4,155,"Check",20,"standard","Yes","No",1,25,0,21,423.5,78,69.12,258.5,118,23.66,161,78,10.28,7.7,2,2.16,189.6,208,90,"No"
52,"single",2,155,"Automatic",6,"economy","Yes","Yes",3,0,78,16,71.4,69,11.64,166.9,75,18.7,235.3,87,13.28,10.5,2,2.95,38.7,91,114,"No"
31,"married",2,155,"Check",3,"standard","No","No",4,24,95,16,259.7,79,42.38,166.6,95,17.18,208.1,77,11.75,12,5,3.36,14.5,218,288,"No"
28,"married",4,155,"Automatic",3,"economy","Yes","Yes",1,0,70,12,220.7,73,36.02,251.8,94,28.48,245.8,93,15.07,11.8,4,3.3,93.6,171,230,"No"
37,"divorced",2,155,"Automatic",22,"economy","Yes","No",0,0,70,12,264.6,71,43.18,163.2,79,18.16,186,62,10.44,11.4,6,3.2,169.4,189,268,"No"
48,"married",3,156,"Automatic",11,"standard","Yes","No",3,21,0,13,205.8,72,33.6,169,110,14.57,232.8,88,13.08,7.9,2,2.22,174.2,168,182,"No"
44,"divorced",3,156,"Credit",23,"standard","Yes","Yes",1,36,0,7,317.2,65,51.77,268.6,80,24.64,277.8,70,15.68,6.6,2,1.87,66.1,127,217,"No"
29,"divorced",3,156,"Automatic",28,"standard","Yes","Yes",3,32,0,12,257.8,63,42.08,252.6,107,28.57,242.6,81,13.63,11,5,3.07,127.4,130,198,"No"
34,"single",4,157,"Automatic",34,"standard","Yes","No",0,0,50,14,287.5,82,46.93,111.9,74,8.54,190.1,70,11.87,14.6,6,4.08,42.8,47,232,"No"
55,"single",5,157,"Automatic",28,"economy","Yes","Yes",4,0,0,6,319.7,47,52.18,189,129,19.42,214.7,66,13.26,10.8,6,3.04,173.4,174,115,"No"
46,"married",1,157,"Automatic",10,"standard","Yes","Yes",1,27,0,11,211.8,48,34.56,172.4,91,20.5,285.2,64,16.04,11.2,5,3.16,137.1,63,287,"No"
27,"married",1,157,"Automatic",32,"economy","Yes","No",1,0,0,19,278.9,70,45.52,173.2,94,19.1,151.4,54,8.56,4.8,4,1.34,187.1,59,242,"No"
38,"married",3,158,"Check",26,"deluxe","Yes","Yes",2,0,209,9,267.2,63,43.6,127.8,124,13.2,242.6,76,13.63,10.6,2,2.98,183.1,157,295,"No"
48,"married",3,158,"Check",10,"standard","Yes","Yes",1,22,0,7,256.6,44,41.87,232.5,108,20.92,247.3,105,13.96,12.1,5,3.38,114.5,218,140,"No"
42,"married",5,158,"Automatic",33,"economy","Yes","Yes",1,0,0,14,151.4,72,24.71,177.4,56,19.45,176.4,72,9.9,9.6,2,2.68,51.6,110,168,"No"
30,"married",1,158,"Automatic",6,"standard","Yes","No",1,0,226,9,382.9,61,62.51,249.5,82,28.49,126.3,70,8.33,12.1,5,3.38,47.6,160,317,"Yes"
62,"married",3,159,"Automatic",26,"economy","Yes","Yes",2,43,140,19,261,62,42.6,126.7,63,15.97,225.5,81,12.72,6.8,2,1.9,107.3,62,194,"Yes"
64,"married",4,160,"Automatic",3,"standard","Yes","Yes",1,0,218,4,338,74,55.16,299,86,30.62,254.3,88,14.29,9.4,12,2.63,150,176,103,"Yes"
27,"married",3,161,"Check",10,"standard","Yes","Yes",1,0,108,20,308.3,57,50.3,326.7,110,32.24,192.6,93,12.06,16.7,2,4.7,155.7,139,212,"Yes"
66,"married",4,161,"Automatic",26,"economy","Yes","Yes",8,0,118,6,205.3,53,33.5,196.2,122,22.77,157.7,76,10.09,8.2,4,2.3,187.9,95,90,"Yes"
44,"divorced",4,161,"Automatic",26,"standard","Yes","Yes",2,22,0,14,202.8,58,33.11,181.9,98,21.56,265.3,78,14.96,16.2,2,4.55,100.8,94,99,"No"
33,"married",5,161,"Credit",12,"economy","Yes","No",1,28,162,7,278.4,58,45.44,251.8,100,28.57,179.5,59,10.07,8.1,2,2.28,25,123,128,"No"
68,"divorced",3,162,"Automatic",18,"economy","No","Yes",0,0,137,14,309.7,71,50.53,191.5,90,21.15,151.7,112,9.7,10.3,1,2.88,19.4,55,266,"Yes"
53,"married",4,162,"Automatic",33,"economy","Yes","Yes",4,0,64,19,190.3,66,31.06,163.7,110,19.77,49.9,55,2.81,4.1,8,1.14,10.5,78,163,"Yes"
53,"single",4,162,"Automatic",7,"economy","No","Yes",3,32,116,3,216.6,70,35.35,198,62,18.86,240,58,13.49,11.5,2,3.24,46.8,159,296,"Yes"
34,"married",3,162,"Credit",31,"deluxe","Yes","Yes",1,0,0,12,159,50,25.94,220.6,93,20.02,230.9,54,14.17,11.1,6,3.12,96,217,149,"No"
40,"married",4,162,"Credit",33,"standard","No","Yes",1,0,214,19,152.8,81,24.94,326.7,89,36.27,228,63,14.02,11,6,3.07,88.7,157,88,"No"
49,"single",4,162,"Automatic",32,"deluxe","Yes","No",1,0,64,8,282.3,61,46.07,171.8,119,17.8,254.3,64,14.29,8.1,4,2.28,165.4,185,208,"No"
34,"married",2,163,"Check",7,"economy","Yes","No",0,0,118,8,213.3,75,34.81,249.3,86,24.2,219.9,101,12.41,11,4,3.08,90.3,90,162,"No"
